2010-05-11,0000066740,0001204528,HENKEL HERBERT L,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,1795.0,83.57,A,plh,plh,plh,10801.0,I,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014382.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001204528,HENKEL HERBERT L,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,60.0,82.67,A,plh,plh,plh,10861.0,I,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014382.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001188983,LIDDY EDWARD M,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,1750.0,83.57,A,plh,plh,plh,28804.0,I,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014384.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001188983,LIDDY EDWARD M,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,60.0,82.67,A,plh,plh,plh,28864.0,I,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014384.xml,plh,plh,plh,4/A
2010-07-27,0000066740,0001304501,MacDonald Robert D III,0,1,0,0,VICE PRESIDENT MARKETING,Common Stock,plh,2010-07-27,F,1655.0,86.8,D,plh,plh,plh,29627.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-020695.xml,plh,plh,plh,4/A
2010-07-27,0000066740,0001304501,MacDonald Robert D III,0,1,0,0,VICE PRESIDENT MARKETING,Common Stock,plh,2010-07-27,F,1633.0,86.8,D,plh,plh,plh,32990.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-020695.xml,plh,plh,plh,4/A
2010-07-27,0000066740,0001304501,MacDonald Robert D III,0,1,0,0,VICE PRESIDENT MARKETING,Common Stock,plh,2010-07-27,F,443.0,86.8,D,plh,plh,plh,33905.0,D,0,3,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-020695.xml,plh,plh,plh,4/A
2011-02-09,0000066740,0001313297,Lobey Jean,0,1,0,0,EXEC VP SFTY SEC & PROT SVCS,Common Stock,plh,2011-02-09,M,3290.262,90.78,A,plh,plh,plh,9515.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-005107.xml,plh,plh,plh,4/A
2011-02-09,0000066740,0001313297,Lobey Jean,0,1,0,0,EXEC VP SFTY SEC & PROT SVCS,Common Stock,plh,2011-02-09,F,823.0,90.78,D,plh,plh,plh,8692.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-005107.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001377945,Woodworth John K,0,1,0,0,VICE PRESIDENT CORP SC OPERTNS,Common Stock,plh,2011-02-07,A,2717.662,0.0,A,plh,plh,plh,17118.662,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007133.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001377945,Woodworth John K,0,1,0,0,VICE PRESIDENT CORP SC OPERTNS,Common Stock,plh,2011-02-07,F,914.662,89.47,D,plh,plh,plh,16204.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007133.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001377945,Woodworth John K,0,1,0,0,VICE PRESIDENT CORP SC OPERTNS,Common Stock,plh,2011-02-07,A,905.888,0.0,A,plh,plh,plh,905.888,I,0,3,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007133.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001377945,Woodworth John K,0,1,0,0,VICE PRESIDENT CORP SC OPERTNS,Common Stock,plh,2011-02-07,F,31.25,89.47,D,plh,plh,plh,874.638,I,0,4,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007133.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001197790,YEOMANS JAN L,0,1,0,0,VICE PRESIDENT AND TREASURER,Common Stock,plh,2011-02-07,A,1880.37,0.0,A,plh,plh,plh,56596.37,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007135.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001197790,YEOMANS JAN L,0,1,0,0,VICE PRESIDENT AND TREASURER,Common Stock,plh,2011-02-07,F,652.37,89.47,D,plh,plh,plh,55944.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007135.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001263739,THULIN INGE G,0,1,0,0,EXEC VP INTERNATIONAL,Common Stock,plh,2011-02-07,A,5061.24,0.0,A,plh,plh,plh,17470.24,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007137.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001263739,THULIN INGE G,0,1,0,0,EXEC VP INTERNATIONAL,Common Stock,plh,2011-02-07,F,1682.24,89.47,D,plh,plh,plh,15788.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007137.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001220974,SMITH MARSCHALL,0,1,0,0,VICE PRESIDENT LEGAL,Common Stock,plh,2011-02-07,A,4469.13,0.0,A,plh,plh,plh,6101.13,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007139.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001220974,SMITH MARSCHALL,0,1,0,0,VICE PRESIDENT LEGAL,Common Stock,plh,2011-02-07,F,1490.13,89.47,D,plh,plh,plh,4611.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007139.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001328535,Shin Hak Cheol,0,1,0,0,EXEC VP INDUSTRIAL,Common Stock,plh,2011-02-07,A,5061.24,0.0,A,plh,plh,plh,18958.24,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007141.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001328535,Shin Hak Cheol,0,1,0,0,EXEC VP INDUSTRIAL,Common Stock,plh,2011-02-07,F,1683.24,89.47,D,plh,plh,plh,17275.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007141.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001205397,SAUER BRAD T,0,1,0,0,EXEC VP HEALTH CARE,Common Stock,plh,2011-02-07,A,5061.24,0.0,A,plh,plh,plh,24089.24,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007143.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001205397,SAUER BRAD T,0,1,0,0,EXEC VP HEALTH CARE,Common Stock,plh,2011-02-07,F,1655.24,89.47,D,plh,plh,plh,22434.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007143.xml,plh,plh,plh,4/A
2011-02-07,0000066740,0001197743,PALENSKY FRED J,0,1,0,0,EXEC VP R&D & CHF TECH OFF,Common Stock,plh,2011-01-28,G,80.0,0.0,D,plh,plh,plh,29499.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-11-007145.xml,plh,plh,plh,4/A
